Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.3048	0.2337261	-0.989277	0.01013662	
0.3054	0.2338971	-1.003975	0.01440937	
0.306	0.2340688	-1.018513	0.01817292	
0.3066	0.2342411	-1.032898	0.02144332	
0.3072	0.2344139	-1.047139	0.02423717	
0.3078	0.2345871	-1.061242	0.02657145	
0.3084	0.2347608	-1.075218	0.0284635	
0.309	0.2349348	-1.089075	0.0299309	
0.3096	0.2351092	-1.102823	0.03099142	
0.3102	0.2352838	-1.116471	0.03166302	
0.3108	0.2354587	-1.13003	0.03196375	
0.3114	0.2356337	-1.143509	0.03191176	
0.312	0.2359296	-1.157055	0.03174978	
0.3126	0.2362956	-1.170692	0.03154791	
0.3132	0.2366868	-1.18443	0.03133176	
0.3138	0.2370822	-1.198275	0.03111302	
0.3144	0.2374725	-1.21223	0.03089695	
0.315	0.2378535	-1.226299	0.0306859	
0.3156	0.2382235	-1.240483	0.03048084	
0.3162	0.2385818	-1.254784	0.03028214	
0.3168	0.2389282	-1.269202	0.03008993	
0.3174	0.2392627	-1.283738	0.02990419	
0.318	0.2395854	-1.298394	0.02972489	
0.3186	0.2398964	-1.313169	0.02955195	
0.3192	0.2401941	-1.328065	0.02938685	
0.3198	0.2404772	-1.343083	0.02923039	
