Time	Back_Left_Ankle_Extensor	Back_Left_Ankle_Flexor	Back_Left_Hip_Extensor	Back_Left_Hip_Flexor	Back_Left_Knee_Extensor	Back_Left_Knee_Flexor	
2.1552	0.1814446	0.2206548	0.4109652	0.4249247	0.2419794	0.2590533	
2.1558	0.1814451	0.2206547	0.4109597	0.4249329	0.2419787	0.2590528	
2.1564	0.1814449	0.2206547	0.4109541	0.424941	0.2419787	0.2590529	
2.157	0.1814446	0.2206548	0.4109488	0.4249503	0.2419792	0.2590533	
2.1576	0.181445	0.2206546	0.4109433	0.4249584	0.2419785	0.2590528	
2.1582	0.1814449	0.2206547	0.4109378	0.4249663	0.2419785	0.2590529	
2.1588	0.1814446	0.2206548	0.4109326	0.4249755	0.2419791	0.2590533	
2.1594	0.181445	0.2206547	0.4109273	0.4249834	0.2419784	0.2590528	
2.16	0.1814449	0.2206547	0.4109218	0.4249912	0.2419784	0.2590529	
2.1606	0.1814445	0.2206548	0.4109167	0.4250003	0.2419789	0.2590534	
2.1612	0.181445	0.2206547	0.4109115	0.425008	0.2419782	0.2590528	
2.1618	0.1814449	0.2206547	0.4109062	0.4250157	0.2419782	0.2590529	
2.1624	0.1814445	0.2206548	0.4109012	0.4250246	0.2419787	0.2590533	
2.163	0.181445	0.2206547	0.4108961	0.4250323	0.241978	0.2590528	
2.1636	0.1814448	0.2206547	0.4108908	0.4250397	0.241978	0.2590529	
2.1642	0.1814445	0.2206547	0.4108859	0.4250485	0.2419786	0.2590534	
2.1648	0.181445	0.2206546	0.4108809	0.425056	0.2419779	0.2590528	
2.1654	0.1814448	0.2206547	0.4108758	0.4250633	0.2419779	0.2590529	
2.166	0.1814445	0.2206548	0.410871	0.425072	0.2419784	0.2590533	
2.1666	0.181445	0.2206546	0.4108661	0.4250793	0.2419777	0.2590528	
2.1672	0.1814449	0.2206547	0.4108611	0.4250865	0.2419777	0.2590529	
2.1678	0.1814445	0.2206548	0.4108564	0.4250949	0.2419782	0.2590533	
2.1684	0.181445	0.2206546	0.4108515	0.4251022	0.2419775	0.2590528	
2.169	0.1814449	0.2206547	0.4108466	0.4251092	0.2419775	0.2590529	
2.1696	0.1814445	0.2206548	0.410842	0.4251176	0.241978	0.2590533	
2.1702	0.181445	0.2206547	0.4108373	0.4251246	0.2419774	0.2590528	
2.1708	0.1814448	0.2206547	0.4108325	0.4251315	0.2419773	0.2590529	
2.1714	0.1814445	0.2206548	0.410828	0.4251397	0.2419779	0.2590534	
2.172	0.1814449	0.2206546	0.4108234	0.4251466	0.2419772	0.2590528	
2.1726	0.1814449	0.2206547	0.4108187	0.4251534	0.2419772	0.2590529	
2.1732	0.1814445	0.2206548	0.4108143	0.4251614	0.2419777	0.2590534	
2.1738	0.181445	0.2206546	0.4108098	0.4251682	0.241977	0.2590528	
