Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.192	0.06685024	-0.03451772	-0.001398741	
0.1926	0.06768299	-0.03464083	-0.001393278	
0.1932	0.06852301	-0.03475906	-0.001387465	
0.1938	0.06937031	-0.0348723	-0.001381306	
0.1944	0.07022478	-0.03498038	-0.001374722	
0.195	0.07108612	-0.03508304	-0.001367565	
0.1956	0.07195408	-0.03518007	-0.001359731	
0.1962	0.0728284	-0.03527125	-0.001351161	
0.1968	0.07370888	-0.03535641	-0.001341829	
0.1974	0.07459531	-0.03543539	-0.001331732	
0.198	0.07549039	-0.03550751	-0.001321269	
0.1986	0.07639445	-0.03557242	-0.001310378	
0.1992	0.07730728	-0.03562991	-0.001298942	
0.1998	0.07822867	-0.03567976	-0.001286885	
0.2004	0.07915844	-0.03572182	-0.001274172	
0.201	0.08009642	-0.03575593	-0.001260796	
0.2016	0.0810425	-0.03578197	-0.001246771	
0.2022	0.08199655	-0.03579981	-0.001232126	
0.2028	0.08295845	-0.03580939	-0.001216895	
0.2034	0.08392814	-0.03581059	-0.001201123	
0.204	0.08490553	-0.0358034	-0.001184858	
0.2046	0.08589054	-0.03578773	-0.001168147	
0.2052	0.08688311	-0.03576356	-0.001151042	
0.2058	0.0878832	-0.03573087	-0.00113359	
0.2064	0.08889077	-0.03568964	-0.001115839	
0.207	0.08990576	-0.03563984	-0.00109783	
0.2076	0.09092817	-0.03558149	-0.001079605	
0.2082	0.09195797	-0.03551457	-0.001061199	
0.2088	0.09299513	-0.0354391	-0.001042645	
0.2094	0.09403963	-0.03535507	-0.001023972	
0.21	0.09509147	-0.0352625	-0.001005206	
0.2106	0.09615061	-0.0351614	-0.0009863673	
0.2112	0.09721705	-0.03505178	-0.0009674773	
0.2118	0.09829079	-0.03493365	-0.0009485523	
0.2124	0.0993718	-0.03480703	-0.0009296052	
0.213	0.1004601	-0.03467195	-0.0009106493	
0.2136	0.1015556	-0.0345284	-0.000891694	
0.2142	0.1026584	-0.03437642	-0.0008727477	
0.2148	0.1037684	-0.03421602	-0.0008538173	
0.2154	0.1048856	-0.03404721	-0.0008349089	
0.216	0.1060101	-0.03387002	-0.0008160267	
0.2166	0.1071416	-0.03368438	-0.0007970966	
0.2172	0.1082801	-0.03349019	-0.0007780106	
0.2178	0.1094252	-0.03328738	-0.0007586902	
0.2184	0.1105769	-0.03307588	-0.0007390922	
0.219	0.1117349	-0.03285563	-0.000719197	
0.2196	0.112899	-0.0326266	-0.0006990019	
0.2202	0.1140693	-0.03238877	-0.0006785174	
0.2208	0.1152456	-0.0321421	-0.0006577639	
0.2214	0.1164545	-0.03190297	-0.0006064296	
0.222	0.1176985	-0.03167025	-0.0005212126	
0.2226	0.1189646	-0.03143584	-0.0004120861	
0.2232	0.1202479	-0.03119792	-0.0002795872	
0.2238	0.1215482	-0.03095647	-0.0001208107	
0.2244	0.1228655	-0.03071152	6.719265E-05	
0.225	0.1241709	-0.03046573	-8.083329E-05	
0.2256	0.1255058	-0.03020177	-0.0002083147	
0.2262	0.1268456	-0.02992726	-0.0003045038	
0.2268	0.1281851	-0.02964113	-0.0003736366	
0.2274	0.1295644	-0.02936832	-0.0003723232	
0.228	0.1309802	-0.02910163	-0.0003063997	
0.2286	0.1324152	-0.02883229	-0.000188273	
0.2292	0.133867	-0.02855948	-1.674064E-05	
0.2298	0.1353355	-0.02828322	0.0002110043	
0.2304	0.1367431	-0.02798245	7.377189E-05	
0.231	0.1383498	-0.02776438	-0.0001690794	
0.2316	0.1399517	-0.02750921	-0.0003524635	
0.2322	0.1415241	-0.0272282	-0.0004744623	
0.2328	0.1430665	-0.02692264	-0.000548052	
0.2334	0.144581	-0.02659344	-0.0005840793	
0.234	0.1461557	-0.02628999	-0.0004972953	
0.2346	0.1477562	-0.02598645	-0.0003251242	
0.2352	0.1493732	-0.02567949	-7.112737E-05	
0.2358	0.1510067	-0.02536914	0.0002675719	
0.2364	0.1526198	-0.02506132	0.0003082135	
0.237	0.1542868	-0.02475972	0.0001058625	
0.2376	0.156117	-0.02452152	-0.000180141	
0.2382	0.1579053	-0.02423529	-0.0003876896	
0.2388	0.1596397	-0.02391564	-0.0005177422	
0.2394	0.16132	-0.02356543	-0.0005876235	
0.24	0.1630316	-0.02323396	-0.0005203935	
0.2406	0.1647566	-0.02290607	-0.000335239	
0.2412	0.166486	-0.0225777	-3.709653E-05	
0.2418	0.1682204	-0.02224872	0.0003766003	
0.2424	0.169993	-0.02190954	0.0005012463	
0.243	0.171746	-0.02153949	0.0003229107	
0.2436	0.1736539	-0.02123392	6.237433E-05	
0.2442	0.1756839	-0.02097452	-0.0002599089	
0.2448	0.1775476	-0.0206841	-0.0004668932	
0.2454	0.1793321	-0.02035834	-0.0005887214	
0.246	0.1810948	-0.02002344	-0.0005952709	
0.2466	0.1828679	-0.01968973	-0.0004629754	
0.2472	0.184646	-0.01935542	-0.0001921684	
0.2478	0.1864279	-0.01902073	0.0002205367	
0.2484	0.1883022	-0.01866098	0.0003486252	
0.249	0.1901332	-0.0182573	0.000173589	
0.2496	0.1921054	-0.01791216	-7.622872E-05	
0.2502	0.1939024	-0.01757557	-0.0001652138	
0.2508	0.1956815	-0.01724336	-9.231703E-05	
0.2514	0.1974571	-0.01691231	0.0001403994	
0.252	0.1992862	-0.01648317	-1.675246E-05	
0.2526	0.2010881	-0.01614677	0.0001416804	
0.2532	0.2029744	-0.01573	-3.810079E-05	
0.2538	0.2047763	-0.01539437	8.236984E-05	
0.2544	0.206702	-0.01498345	-0.000111156	
0.255	0.2085039	-0.01464857	-8.876825E-06	
0.2556	0.2102678	-0.01432336	0.0002850693	
0.2562	0.2122242	-0.01393601	0.0002710035	
0.2568	0.2142148	-0.01353065	5.756182E-05	
0.2574	0.2163128	-0.01316993	-0.0002127773	
0.258	0.2180989	-0.01284162	-0.0002537064	
0.2586	0.2198404	-0.01252435	-9.043945E-05	
0.2592	0.2215707	-0.01221029	0.0002680041	
