Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.0612	0.01762875	0.01431527	-1.010017E-05	
0.0618	0.01778963	0.01442909	3.44263E-05	
0.0624	0.01833677	0.01461525	-0.0002278704	
0.063	0.01848577	0.0147175	-0.0002414882	
0.0636	0.01856682	0.01467183	7.864849E-05	
0.0642	0.01909546	0.01485037	-0.0001748443	
0.0648	0.01922488	0.01493227	-0.0001569283	
0.0654	0.01930812	0.01480513	0.0003007795	
0.066	0.019834	0.01498096	4.838588E-05	
0.06659999	0.02048109	0.01511797	-0.000275608	
0.0672	0.02062884	0.01514495	-0.000295024	
0.0678	0.02071509	0.0149064	0.0002286558	
0.0684	0.02127323	0.0150273	-4.989627E-05	
0.069	0.02136278	0.01502406	-5.897122E-07	
0.0696	0.02145094	0.01467243	0.000726024	
0.0702	0.0219987	0.01479386	0.0004532105	
0.0708	0.0226876	0.01489039	0.000100302	
0.0714	0.02341932	0.0149457	-0.000282385	
0.072	0.02353297	0.01485332	-0.0002835241	
0.0726	0.02362466	0.01434034	0.0005181521	
0.07319999	0.02422305	0.01437263	0.0002037978	
0.0738	0.02497024	0.01439519	-0.0001923377	
0.0744	0.02506661	0.01424087	-0.0001473284	
0.075	0.02516088	0.01358578	0.0008304324	
0.0756	0.02576972	0.01358577	0.0005053318	
0.0762	0.02654015	0.01358456	9.293816E-05	
0.0768	0.02734781	0.01355664	-0.000343904	
0.0774	0.02744761	0.01330551	-0.0002530125	
0.078	0.02754509	0.01247356	0.0009039405	
0.0786	0.02817841	0.0124151	0.0005563468	
0.0792	0.02898788	0.01236748	0.0001155527	
0.07979999	0.0298326	0.01229996	-0.0003475331	
0.0804	0.02993565	0.01195592	-0.0001860292	
0.081	0.03003621	0.01095641	0.001167132	
0.0816	0.0306774	0.01084596	0.000807035	
0.0822	0.03151916	0.0107597	0.0003427529	
0.0828	0.03239574	0.01065983	-0.0001425941	
0.0834	0.03250189	0.0102313	9.095579E-05	
0.084	0.03326763	0.01009762	-0.0003399347	
0.0846	0.03337465	0.009564334	6.59876E-05	
0.0852	0.03412921	0.009420635	-0.0003604429	
0.0858	0.03423733	0.008849379	0.0001000305	
0.08639999	0.03499099	0.008698538	-0.0003270245	
0.087	0.03510022	0.008096429	0.0001755197	
0.0876	0.03585409	0.007938559	-0.0002527427	
0.0882	0.0359644	0.007306321	0.0002898302	
0.0888	0.03671886	0.007140977	-0.0001399045	
0.0894	0.03683024	0.006478672	0.0004413099	
0.09	0.03758568	0.006305235	9.792402E-06	
0.0906	0.03849586	0.006154766	-0.0005014417	
0.09119999	0.03860921	0.005536785	-4.486083E-05	
0.0918	0.03871968	0.004034536	0.001995069	
0.0924	0.0393442	0.00380167	0.001652337	
0.09299999	0.04024614	0.003624758	0.001141519	
0.0936	0.04119301	0.003446399	0.0006061027	
0.0942	0.04215157	0.00325719	6.261928E-05	
0.0948	0.04311827	0.003055191	-0.0004873034	
0.0954	0.04323523	0.002329208	2.607894E-05	
0.096	0.04404254	0.002068184	-0.0004472477	
0.0966	0.04416004	0.00120211	0.0002790546	
0.0972	0.04495678	0.0009205724	-0.000187723	
0.09779999	0.04507518	1.164664E-05	0.0005855878	
0.0984	0.04587527	-0.0002878427	0.0001304978	
0.099	0.04685046	-0.0005498577	-0.0004333343	
0.09959999	0.0469707	-0.001387132	0.0001678388	
