Time	(5) Hip Bistable 1	(6) Knee Bistable 1	(7) Hip Bistable 2	(8) Knee Bistable 2	
1.3688	-0.06001001	-0.03999982	-0.04000002	-0.06002137	
1.369	-0.06001001	-0.03999982	-0.04000002	-0.06002135	
1.3692	-0.06001001	-0.03999982	-0.04000002	-0.06002132	
1.3694	-0.06001001	-0.03999982	-0.04000002	-0.0600213	
1.3696	-0.06001001	-0.03999982	-0.04000002	-0.06002127	
1.3698	-0.06001001	-0.03999982	-0.04000002	-0.06002124	
1.37	-0.06001001	-0.03999982	-0.04000002	-0.06002122	
1.3702	-0.06001001	-0.03999982	-0.04000002	-0.06002119	
1.3704	-0.06001001	-0.03999982	-0.04000002	-0.06002117	
1.3706	-0.06001001	-0.03999982	-0.04000002	-0.06002114	
1.3708	-0.06001001	-0.03999982	-0.04000002	-0.06002111	
1.371	-0.06001001	-0.03999983	-0.04000002	-0.06002109	
1.3712	-0.06001001	-0.03999983	-0.04000002	-0.06002106	
1.3714	-0.06001001	-0.03999983	-0.04000002	-0.06002104	
1.3716	-0.06001001	-0.03999983	-0.04000002	-0.06002101	
1.3718	-0.06001001	-0.03999983	-0.04000002	-0.06002098	
1.372	-0.06001001	-0.03999983	-0.04000002	-0.06002096	
1.3722	-0.06001001	-0.03999983	-0.04000002	-0.06002093	
1.3724	-0.06001001	-0.03999983	-0.04000002	-0.06002091	
1.3726	-0.06001001	-0.03999983	-0.04000002	-0.06002088	
1.3728	-0.06001001	-0.03999983	-0.04000002	-0.06002086	
1.373	-0.06001001	-0.03999984	-0.04000002	-0.06002083	
1.3732	-0.06001001	-0.03999984	-0.04000002	-0.06002081	
1.3734	-0.06001001	-0.03999984	-0.04000002	-0.06002078	
1.3736	-0.06001001	-0.03999984	-0.04000002	-0.06002076	
1.3738	-0.06001001	-0.03999984	-0.04000002	-0.06002073	
1.374	-0.06001001	-0.03999984	-0.04000002	-0.06002071	
1.3742	-0.06001001	-0.03999984	-0.04000002	-0.06002068	
1.3744	-0.06001001	-0.03999984	-0.04000002	-0.06002066	
1.3746	-0.06001001	-0.03999984	-0.04000002	-0.06002063	
1.3748	-0.06001001	-0.03999984	-0.04000002	-0.06002061	
1.375	-0.06001001	-0.03999984	-0.04000002	-0.06002058	
1.3752	-0.06001001	-0.03999984	-0.04000002	-0.06002056	
1.3754	-0.06001001	-0.03999984	-0.04000002	-0.06002054	
1.3756	-0.06001001	-0.03999984	-0.04000002	-0.06002051	
1.3758	-0.06001001	-0.03999985	-0.04000002	-0.06002049	
1.376	-0.06001001	-0.03999985	-0.04000002	-0.06002046	
1.3762	-0.06001001	-0.03999985	-0.04000002	-0.06002044	
1.3764	-0.06001001	-0.03999985	-0.04000002	-0.06002041	
1.3766	-0.06001001	-0.03999985	-0.04000002	-0.06002039	
1.3768	-0.06001001	-0.03999985	-0.04000002	-0.06002036	
1.377	-0.06001001	-0.03999985	-0.04000002	-0.06002034	
1.3772	-0.06001001	-0.03999985	-0.04000002	-0.06002032	
1.3774	-0.06001001	-0.03999985	-0.04000002	-0.06002029	
1.3776	-0.06001001	-0.03999985	-0.04000002	-0.06002027	
1.3778	-0.06001001	-0.03999985	-0.04000002	-0.06002025	
1.378	-0.06001001	-0.03999985	-0.04000002	-0.06002022	
1.3782	-0.06001001	-0.03999985	-0.04000002	-0.0600202	
1.3784	-0.06001001	-0.03999985	-0.04000002	-0.06002017	
1.3786	-0.06001001	-0.03999985	-0.04000002	-0.06002015	
1.3788	-0.06001001	-0.03999985	-0.04000002	-0.06002013	
1.379	-0.06001001	-0.03999986	-0.04000002	-0.0600201	
1.3792	-0.06001001	-0.03999986	-0.04000002	-0.06002008	
1.3794	-0.06001001	-0.03999986	-0.04000002	-0.06002006	
1.3796	-0.06001001	-0.03999986	-0.04000002	-0.06002003	
1.3798	-0.06001001	-0.03999986	-0.04000002	-0.06002001	
1.38	-0.06001001	-0.03999986	-0.04000002	-0.06001999	
1.3802	-0.06001001	-0.03999986	-0.04000002	-0.06001997	
1.3804	-0.06001001	-0.03999986	-0.04000002	-0.06001994	
1.3806	-0.06001001	-0.03999986	-0.04000002	-0.06001992	
1.3808	-0.06001001	-0.03999986	-0.04000002	-0.0600199	
1.381	-0.06001001	-0.03999986	-0.04000002	-0.06001987	
1.3812	-0.06001001	-0.03999986	-0.04000002	-0.06001985	
1.3814	-0.06001001	-0.03999986	-0.04000002	-0.06001983	
1.3816	-0.06001001	-0.03999986	-0.04000002	-0.0600198	
1.3818	-0.06001001	-0.03999986	-0.04000002	-0.06001978	
1.382	-0.06001001	-0.03999986	-0.04000002	-0.06001976	
1.3822	-0.06001001	-0.03999986	-0.04000002	-0.06001974	
1.3824	-0.06001	-0.03999987	-0.04000002	-0.06001971	
1.3826	-0.06001	-0.03999987	-0.04000002	-0.06001969	
1.3828	-0.06001	-0.03999987	-0.04000002	-0.06001967	
1.383	-0.06001	-0.03999987	-0.04000002	-0.06001965	
1.3832	-0.06001	-0.03999987	-0.04000002	-0.06001962	
1.3834	-0.06001	-0.03999987	-0.04000002	-0.0600196	
1.3836	-0.06001	-0.03999987	-0.04000002	-0.06001958	
1.3838	-0.06001	-0.03999987	-0.04000002	-0.06001956	
1.384	-0.06001	-0.03999987	-0.04000002	-0.06001953	
1.3842	-0.06001	-0.03999987	-0.04000002	-0.06001951	
1.3844	-0.06001	-0.03999987	-0.04000002	-0.06001949	
1.3846	-0.06001	-0.03999987	-0.04000002	-0.06001947	
1.3848	-0.06001	-0.03999988	-0.04000002	-0.06001944	
1.385	-0.06001	-0.03999988	-0.04000002	-0.06001943	
1.3852	-0.06001	-0.03999988	-0.04000002	-0.0600194	
1.3854	-0.06001	-0.03999988	-0.04000002	-0.06001938	
1.3856	-0.06001	-0.03999988	-0.04000002	-0.06001936	
1.3858	-0.06001	-0.03999988	-0.04000002	-0.06001934	
1.386	-0.06001	-0.03999988	-0.04000002	-0.06001931	
1.3862	-0.06001	-0.03999988	-0.04000002	-0.0600193	
1.3864	-0.06001	-0.03999988	-0.04000002	-0.06001927	
1.3866	-0.06001	-0.03999988	-0.04000002	-0.06001925	
1.3868	-0.06001	-0.03999988	-0.04000002	-0.06001923	
1.387	-0.06001	-0.03999988	-0.04000002	-0.06001921	
1.3872	-0.06001	-0.03999988	-0.04000002	-0.06001919	
1.3874	-0.06001	-0.03999988	-0.04000002	-0.06001917	
1.3876	-0.06001	-0.03999988	-0.04000002	-0.06001914	
1.3878	-0.06001	-0.03999988	-0.04000002	-0.06001912	
1.388	-0.06001	-0.03999988	-0.04000002	-0.0600191	
1.3882	-0.06001	-0.03999988	-0.04000002	-0.06001908	
1.3884	-0.06001	-0.03999988	-0.04000002	-0.06001906	
1.3886	-0.06001	-0.03999989	-0.04000002	-0.06001904	
1.3888	-0.06001	-0.03999989	-0.04000002	-0.06001902	
1.389	-0.06001	-0.03999989	-0.04000002	-0.060019	
1.3892	-0.06001	-0.03999989	-0.04000002	-0.06001898	
1.3894	-0.06001	-0.03999989	-0.04000002	-0.06001896	
1.3896	-0.06001	-0.03999989	-0.04000002	-0.06001893	
1.3898	-0.06001	-0.03999989	-0.04000002	-0.06001892	
1.39	-0.06001	-0.03999989	-0.04000002	-0.06001889	
1.3902	-0.06001	-0.03999989	-0.04000002	-0.06001887	
1.3904	-0.06001	-0.03999989	-0.04000002	-0.06001885	
1.3906	-0.06001	-0.03999989	-0.04000002	-0.06001883	
1.3908	-0.06001	-0.03999989	-0.04000002	-0.06001881	
1.391	-0.06001	-0.03999989	-0.04000002	-0.06001879	
1.3912	-0.06001	-0.03999989	-0.04000002	-0.06001877	
1.3914	-0.06001	-0.03999989	-0.04000002	-0.06001875	
1.3916	-0.06001	-0.03999989	-0.04000002	-0.06001873	
1.3918	-0.06001	-0.03999989	-0.04000002	-0.06001871	
1.392	-0.06001	-0.03999989	-0.04000002	-0.06001869	
1.3922	-0.06001	-0.03999989	-0.04000002	-0.06001867	
1.3924	-0.06001	-0.03999989	-0.04000002	-0.06001865	
1.3926	-0.06001	-0.03999989	-0.04000002	-0.06001863	
1.3928	-0.06001	-0.0399999	-0.04000002	-0.06001861	
1.393	-0.06001	-0.0399999	-0.04000002	-0.06001859	
1.3932	-0.06001	-0.0399999	-0.04000002	-0.06001857	
1.3934	-0.06001	-0.0399999	-0.04000002	-0.06001855	
1.3936	-0.06001	-0.0399999	-0.04000002	-0.06001853	
1.3938	-0.06001	-0.0399999	-0.04000002	-0.06001851	
1.394	-0.06001	-0.0399999	-0.04000002	-0.06001849	
1.3942	-0.06001	-0.0399999	-0.04000002	-0.06001847	
1.3944	-0.06001	-0.0399999	-0.04000002	-0.06001845	
1.3946	-0.06001	-0.0399999	-0.04000002	-0.06001843	
1.3948	-0.06001	-0.0399999	-0.04000002	-0.06001841	
1.395	-0.06001	-0.0399999	-0.04000002	-0.06001839	
1.3952	-0.06001	-0.0399999	-0.04000002	-0.06001837	
1.3954	-0.06001	-0.0399999	-0.04000002	-0.06001835	
1.3956	-0.06001	-0.0399999	-0.04000002	-0.06001833	
1.3958	-0.06001	-0.03999991	-0.04000002	-0.06001832	
1.396	-0.06001	-0.03999991	-0.04000002	-0.0600183	
1.3962	-0.06001	-0.03999991	-0.04000002	-0.06001827	
1.3964	-0.06001	-0.03999991	-0.04000002	-0.06001826	
1.3966	-0.06001	-0.03999991	-0.04000002	-0.06001824	
1.3968	-0.06001	-0.03999991	-0.04000002	-0.06001822	
1.397	-0.06001	-0.03999991	-0.04000002	-0.0600182	
1.3972	-0.06001	-0.03999991	-0.04000002	-0.06001818	
1.3974	-0.06001	-0.03999991	-0.04000002	-0.06001816	
1.3976	-0.06001	-0.03999991	-0.04000002	-0.06001814	
1.3978	-0.06001	-0.03999991	-0.04000002	-0.06001813	
1.398	-0.06001	-0.03999991	-0.04000002	-0.0600181	
1.3982	-0.06001	-0.03999991	-0.04000002	-0.06001808	
1.3984	-0.06001	-0.03999991	-0.04000002	-0.06001807	
1.3986	-0.06001	-0.03999991	-0.04000002	-0.06001805	
1.3988	-0.06001	-0.03999991	-0.04000002	-0.06001803	
1.399	-0.06001	-0.03999991	-0.04000002	-0.06001801	
1.3992	-0.06001	-0.03999991	-0.04000002	-0.06001799	
1.3994	-0.06001	-0.03999991	-0.04000002	-0.06001797	
1.3996	-0.06001	-0.03999991	-0.04000002	-0.06001795	
1.3998	-0.06001	-0.03999991	-0.04000002	-0.06001794	
1.4	-0.06001	-0.03999991	-0.04000002	-0.06001792	
1.4002	-0.06001	-0.03999991	-0.04000002	-0.0600179	
1.4004	-0.06001	-0.03999991	-0.04000002	-0.06001788	
1.4006	-0.06001	-0.03999992	-0.04000002	-0.06001787	
1.4008	-0.06001	-0.03999992	-0.04000002	-0.06001785	
1.401	-0.06001	-0.03999992	-0.04000002	-0.06001783	
1.4012	-0.06001	-0.03999992	-0.04000002	-0.06001781	
1.4014	-0.06001	-0.03999992	-0.04000002	-0.06001779	
1.4016	-0.06001	-0.03999992	-0.04000002	-0.06001777	
1.4018	-0.06001	-0.03999992	-0.04000002	-0.06001776	
1.402	-0.06001	-0.03999992	-0.04000002	-0.06001774	
1.4022	-0.06001	-0.03999992	-0.04000002	-0.06001772	
1.4024	-0.06001	-0.03999992	-0.04000002	-0.0600177	
1.4026	-0.06001	-0.03999992	-0.04000002	-0.06001768	
1.4028	-0.06001	-0.03999992	-0.04000002	-0.06001767	
1.403	-0.06001	-0.03999992	-0.04000002	-0.06001765	
1.4032	-0.06001	-0.03999992	-0.04000002	-0.06001763	
1.4034	-0.06001	-0.03999992	-0.04000002	-0.06001761	
1.4036	-0.06001	-0.03999992	-0.04000002	-0.0600176	
1.4038	-0.06001	-0.03999992	-0.04000002	-0.06001758	
1.404	-0.06001	-0.03999992	-0.04000002	-0.06001756	
1.4042	-0.06001	-0.03999992	-0.04000002	-0.06001754	
1.4044	-0.06001	-0.03999992	-0.04000002	-0.06001753	
1.4046	-0.06001	-0.03999992	-0.04000002	-0.06001751	
1.4048	-0.06001	-0.03999992	-0.04000002	-0.06001749	
1.405	-0.06001	-0.03999992	-0.04000002	-0.06001747	
1.4052	-0.06001	-0.03999992	-0.04000002	-0.06001746	
1.4054	-0.06001	-0.03999992	-0.04000002	-0.06001744	
1.4056	-0.06001	-0.03999992	-0.04000002	-0.06001742	
1.4058	-0.06001	-0.03999993	-0.04000002	-0.0600174	
1.406	-0.06001	-0.03999993	-0.04000002	-0.06001739	
1.4062	-0.06001	-0.03999993	-0.04000002	-0.06001737	
1.4064	-0.06001	-0.03999993	-0.04000002	-0.06001735	
1.4066	-0.06001	-0.03999993	-0.04000002	-0.06001734	
1.4068	-0.06001	-0.03999993	-0.04000002	-0.06001732	
1.407	-0.06001	-0.03999993	-0.04000002	-0.0600173	
1.4072	-0.06001	-0.03999993	-0.04000002	-0.06001728	
1.4074	-0.06001	-0.03999993	-0.04000002	-0.06001727	
1.4076	-0.06001	-0.03999993	-0.04000002	-0.06001725	
1.4078	-0.06001	-0.03999993	-0.04000002	-0.06001724	
1.408	-0.06001	-0.03999993	-0.04000002	-0.06001722	
1.4082	-0.06001	-0.03999993	-0.04000002	-0.0600172	
1.4084	-0.06001	-0.03999993	-0.04000002	-0.06001718	
1.4086	-0.06001	-0.03999993	-0.04000002	-0.06001717	
1.4088	-0.06001	-0.03999993	-0.04000002	-0.06001715	
1.409	-0.06001	-0.03999993	-0.04000002	-0.06001713	
1.4092	-0.06001	-0.03999993	-0.04000002	-0.06001712	
1.4094	-0.06001	-0.03999993	-0.04000002	-0.0600171	
1.4096	-0.06001	-0.03999993	-0.04000002	-0.06001709	
1.4098	-0.06001	-0.03999994	-0.04000002	-0.06001707	
1.41	-0.06001	-0.03999994	-0.04000002	-0.06001705	
1.4102	-0.06001	-0.03999994	-0.04000002	-0.06001703	
1.4104	-0.06001	-0.03999994	-0.04000002	-0.06001702	
1.4106	-0.06001	-0.03999994	-0.04000002	-0.060017	
1.4108	-0.06001	-0.03999994	-0.04000002	-0.06001699	
1.411	-0.06001	-0.03999994	-0.04000002	-0.06001697	
1.4112	-0.06001	-0.03999994	-0.04000002	-0.06001696	
1.4114	-0.06001	-0.03999994	-0.04000002	-0.06001694	
1.4116	-0.06001	-0.03999994	-0.04000002	-0.06001692	
1.4118	-0.06001	-0.03999994	-0.04000002	-0.06001691	
1.412	-0.06001	-0.03999994	-0.04000002	-0.06001689	
1.4122	-0.06001	-0.03999994	-0.04000002	-0.06001687	
1.4124	-0.06001	-0.03999994	-0.04000002	-0.06001686	
1.4126	-0.06001	-0.03999994	-0.04000002	-0.06001684	
1.4128	-0.06001	-0.03999994	-0.04000002	-0.06001683	
1.413	-0.06001	-0.03999994	-0.04000002	-0.06001681	
1.4132	-0.06001	-0.03999994	-0.04000002	-0.0600168	
1.4134	-0.06001	-0.03999994	-0.04000002	-0.06001678	
1.4136	-0.06001	-0.03999994	-0.04000002	-0.06001676	
1.4138	-0.06001	-0.03999994	-0.04000002	-0.06001675	
1.414	-0.06001	-0.03999994	-0.04000002	-0.06001673	
1.4142	-0.06001	-0.03999994	-0.04000002	-0.06001672	
1.4144	-0.06001	-0.03999994	-0.04000002	-0.0600167	
1.4146	-0.06001	-0.03999994	-0.04000002	-0.06001668	
1.4148	-0.06001	-0.03999994	-0.04000002	-0.06001667	
1.415	-0.06001	-0.03999994	-0.04000002	-0.06001665	
1.4152	-0.06001	-0.03999994	-0.04000002	-0.06001664	
1.4154	-0.06001	-0.03999994	-0.04000002	-0.06001662	
1.4156	-0.06001	-0.03999994	-0.04000002	-0.06001661	
1.4158	-0.06001	-0.03999994	-0.04000002	-0.06001659	
1.416	-0.06001	-0.03999994	-0.04000002	-0.06001658	
1.4162	-0.06001	-0.03999995	-0.04000002	-0.06001656	
1.4164	-0.06001	-0.03999995	-0.04000002	-0.06001655	
1.4166	-0.06001	-0.03999995	-0.04000002	-0.06001653	
1.4168	-0.06001	-0.03999995	-0.04000002	-0.06001652	
1.417	-0.06001	-0.03999995	-0.04000002	-0.0600165	
1.4172	-0.06001	-0.03999995	-0.04000002	-0.06001649	
1.4174	-0.06001	-0.03999995	-0.04000002	-0.06001647	
1.4176	-0.06001	-0.03999995	-0.04000002	-0.06001646	
1.4178	-0.06001	-0.03999995	-0.04000002	-0.06001644	
1.418	-0.06001	-0.03999995	-0.04000002	-0.06001643	
1.4182	-0.06001	-0.03999995	-0.04000002	-0.06001641	
1.4184	-0.06001	-0.03999995	-0.04000002	-0.0600164	
1.4186	-0.06001	-0.03999995	-0.04000002	-0.06001638	
1.4188	-0.06001	-0.03999995	-0.04000002	-0.06001637	
1.419	-0.06001	-0.03999995	-0.04000002	-0.06001635	
1.4192	-0.06001	-0.03999995	-0.04000002	-0.06001634	
1.4194	-0.06001	-0.03999995	-0.04000002	-0.06001632	
1.4196	-0.06001	-0.03999995	-0.04000002	-0.06001631	
1.4198	-0.06001	-0.03999995	-0.04000002	-0.06001629	
1.42	-0.06001	-0.03999995	-0.04000002	-0.06001628	
1.4202	-0.06001	-0.03999995	-0.04000002	-0.06001627	
1.4204	-0.06001	-0.03999995	-0.04000002	-0.06001625	
1.4206	-0.06001	-0.03999995	-0.04000002	-0.06001624	
1.4208	-0.06001	-0.03999995	-0.04000002	-0.06001622	
1.421	-0.06001	-0.03999995	-0.04000002	-0.06001621	
1.4212	-0.06001	-0.03999995	-0.04000002	-0.06001619	
1.4214	-0.06001	-0.03999995	-0.04000002	-0.06001618	
1.4216	-0.06001	-0.03999995	-0.04000002	-0.06001617	
1.4218	-0.06001	-0.03999995	-0.04000002	-0.06001615	
1.422	-0.06001	-0.03999995	-0.04000002	-0.06001614	
1.4222	-0.06001	-0.03999995	-0.04000002	-0.06001612	
1.4224	-0.06001	-0.03999995	-0.04000002	-0.06001611	
1.4226	-0.06001	-0.03999995	-0.04000002	-0.06001609	
1.4228	-0.06001	-0.03999995	-0.04000002	-0.06001608	
1.423	-0.06001	-0.03999995	-0.04000002	-0.06001607	
1.4232	-0.06001	-0.03999995	-0.04000002	-0.06001605	
1.4234	-0.06001	-0.03999995	-0.04000002	-0.06001604	
1.4236	-0.06001	-0.03999995	-0.04000002	-0.06001602	
1.4238	-0.06001	-0.03999996	-0.04000002	-0.06001601	
1.424	-0.06001	-0.03999996	-0.04000002	-0.060016	
1.4242	-0.06001	-0.03999996	-0.04000002	-0.06001598	
1.4244	-0.06001	-0.03999996	-0.04000002	-0.06001597	
1.4246	-0.06001	-0.03999996	-0.04000002	-0.06001595	
1.4248	-0.06001	-0.03999996	-0.04000002	-0.06001594	
1.425	-0.06001	-0.03999996	-0.04000002	-0.06001593	
1.4252	-0.06001	-0.03999996	-0.04000002	-0.06001591	
1.4254	-0.06001	-0.03999996	-0.04000002	-0.0600159	
1.4256	-0.06001	-0.03999996	-0.04000002	-0.06001589	
1.4258	-0.06001	-0.03999996	-0.04000002	-0.06001587	
1.426	-0.06001	-0.03999996	-0.04000002	-0.06001586	
1.4262	-0.06001	-0.03999996	-0.04000002	-0.06001585	
1.4264	-0.06001	-0.03999996	-0.04000002	-0.06001583	
1.4266	-0.06001	-0.03999996	-0.04000002	-0.06001582	
1.4268	-0.06001	-0.03999996	-0.04000002	-0.06001581	
1.427	-0.06001	-0.03999996	-0.04000002	-0.06001579	
1.4272	-0.06001	-0.03999996	-0.04000002	-0.06001578	
1.4274	-0.06001	-0.03999996	-0.04000002	-0.06001576	
1.4276	-0.06001	-0.03999996	-0.04000002	-0.06001575	
1.4278	-0.06001	-0.03999996	-0.04000002	-0.06001574	
1.428	-0.06001	-0.03999996	-0.04000002	-0.06001572	
1.4282	-0.06001	-0.03999996	-0.04000002	-0.06001571	
1.4284	-0.06001	-0.03999996	-0.04000002	-0.0600157	
1.4286	-0.06001	-0.03999996	-0.04000002	-0.06001569	
1.4288	-0.06001	-0.03999996	-0.04000002	-0.06001567	
1.429	-0.06001	-0.03999996	-0.04000002	-0.06001566	
1.4292	-0.06001	-0.03999996	-0.04000002	-0.06001564	
1.4294	-0.06001	-0.03999996	-0.04000002	-0.06001563	
1.4296	-0.06001	-0.03999997	-0.04000002	-0.06001562	
1.4298	-0.06001	-0.03999997	-0.04000002	-0.06001561	
1.43	-0.06001	-0.03999997	-0.04000002	-0.06001559	
1.4302	-0.06001	-0.03999997	-0.04000002	-0.06001558	
1.4304	-0.06001	-0.03999997	-0.04000002	-0.06001557	
1.4306	-0.06001	-0.03999997	-0.04000002	-0.06001556	
1.4308	-0.06001	-0.03999997	-0.04000002	-0.06001554	
1.431	-0.06001	-0.03999997	-0.04000002	-0.06001553	
1.4312	-0.06001	-0.03999997	-0.04000002	-0.06001551	
1.4314	-0.06001	-0.03999997	-0.04000002	-0.0600155	
1.4316	-0.06001	-0.03999997	-0.04000002	-0.06001549	
1.4318	-0.06001	-0.03999997	-0.04000002	-0.06001548	
1.432	-0.06001	-0.03999997	-0.04000002	-0.06001547	
1.4322	-0.06001	-0.03999997	-0.04000002	-0.06001545	
1.4324	-0.06001	-0.03999997	-0.04000002	-0.06001544	
1.4326	-0.06001	-0.03999997	-0.04000002	-0.06001543	
1.4328	-0.06001	-0.03999997	-0.04000002	-0.06001541	
1.433	-0.06001	-0.03999997	-0.04000002	-0.0600154	
1.4332	-0.06001	-0.03999997	-0.04000002	-0.06001539	
1.4334	-0.06001	-0.03999997	-0.04000002	-0.06001538	
1.4336	-0.06001	-0.03999997	-0.04000002	-0.06001537	
1.4338	-0.06001	-0.03999997	-0.04000002	-0.06001535	
1.434	-0.06001	-0.03999997	-0.04000002	-0.06001534	
1.4342	-0.06001	-0.03999997	-0.04000002	-0.06001533	
1.4344	-0.06001	-0.03999997	-0.04000002	-0.06001531	
1.4346	-0.06001	-0.03999997	-0.04000002	-0.0600153	
1.4348	-0.06001	-0.03999997	-0.04000002	-0.06001529	
1.435	-0.06001	-0.03999997	-0.04000002	-0.06001528	
1.4352	-0.06001	-0.03999997	-0.04000002	-0.06001526	
1.4354	-0.06001	-0.03999997	-0.04000002	-0.06001525	
1.4356	-0.06001	-0.03999997	-0.04000002	-0.06001524	
1.4358	-0.06001	-0.03999997	-0.04000002	-0.06001523	
1.436	-0.06001	-0.03999997	-0.04000002	-0.06001522	
1.4362	-0.06001	-0.03999997	-0.04000002	-0.06001521	
1.4364	-0.06001	-0.03999997	-0.04000002	-0.06001519	
1.4366	-0.06001	-0.03999997	-0.04000002	-0.06001518	
1.4368	-0.06001	-0.03999997	-0.04000002	-0.06001517	
1.437	-0.06001	-0.03999997	-0.04000002	-0.06001516	
1.4372	-0.06001	-0.03999997	-0.04000002	-0.06001515	
1.4374	-0.06001	-0.03999997	-0.04000002	-0.06001513	
1.4376	-0.06001	-0.03999997	-0.04000002	-0.06001512	
1.4378	-0.06001	-0.03999997	-0.04000002	-0.06001511	
1.438	-0.06001	-0.03999997	-0.04000002	-0.0600151	
1.4382	-0.06001	-0.03999997	-0.04000002	-0.06001509	
1.4384	-0.06001	-0.03999997	-0.04000002	-0.06001507	
1.4386	-0.06001	-0.03999997	-0.04000002	-0.06001506	
1.4388	-0.06001	-0.03999997	-0.04000002	-0.06001505	
1.439	-0.06001	-0.03999997	-0.04000002	-0.06001504	
1.4392	-0.06001	-0.03999997	-0.04000002	-0.06001503	
1.4394	-0.06001	-0.03999997	-0.04000002	-0.06001502	
1.4396	-0.06001	-0.03999997	-0.04000002	-0.060015	
1.4398	-0.06001	-0.03999998	-0.04000002	-0.06001499	
1.44	-0.06001	-0.03999998	-0.04000002	-0.06001498	
1.4402	-0.06001	-0.03999998	-0.04000002	-0.06001497	
1.4404	-0.06001	-0.03999998	-0.04000002	-0.06001496	
1.4406	-0.06001	-0.03999998	-0.04000002	-0.06001495	
1.4408	-0.06001	-0.03999998	-0.04000002	-0.06001493	
1.441	-0.06001	-0.03999998	-0.04000002	-0.06001492	
1.4412	-0.06001	-0.03999998	-0.04000002	-0.06001491	
1.4414	-0.06001	-0.03999998	-0.04000002	-0.0600149	
1.4416	-0.06001	-0.03999998	-0.04000002	-0.06001489	
1.4418	-0.06001	-0.03999998	-0.04000002	-0.06001488	
1.442	-0.06001	-0.03999998	-0.04000002	-0.06001487	
1.4422	-0.06001	-0.03999998	-0.04000002	-0.06001486	
1.4424	-0.06001	-0.03999998	-0.04000002	-0.06001484	
1.4426	-0.06001	-0.03999998	-0.04000002	-0.06001483	
1.4428	-0.06001	-0.03999998	-0.04000002	-0.06001482	
1.443	-0.06001	-0.03999998	-0.04000002	-0.06001481	
1.4432	-0.06001	-0.03999998	-0.04000002	-0.0600148	
1.4434	-0.06001	-0.03999998	-0.04000002	-0.06001479	
1.4436	-0.06001	-0.03999998	-0.04000002	-0.06001478	
1.4438	-0.06001	-0.03999998	-0.04000002	-0.06001477	
1.444	-0.06001	-0.03999998	-0.04000002	-0.06001475	
1.4442	-0.06001	-0.03999998	-0.04000002	-0.06001474	
1.4444	-0.06001	-0.03999998	-0.04000002	-0.06001473	
1.4446	-0.06001	-0.03999998	-0.04000002	-0.06001472	
1.4448	-0.06001	-0.03999998	-0.04000002	-0.06001471	
1.445	-0.06001	-0.03999998	-0.04000002	-0.0600147	
1.4452	-0.06001	-0.03999998	-0.04000002	-0.06001469	
1.4454	-0.06001	-0.03999998	-0.04000002	-0.06001468	
1.4456	-0.06001	-0.03999998	-0.04000002	-0.06001467	
1.4458	-0.06001	-0.03999998	-0.04000002	-0.06001466	
1.446	-0.06001	-0.03999998	-0.04000002	-0.06001465	
1.4462	-0.06001	-0.03999998	-0.04000002	-0.06001464	
1.4464	-0.06001	-0.03999998	-0.04000002	-0.06001462	
1.4466	-0.06001	-0.03999998	-0.04000002	-0.06001461	
1.4468	-0.06001	-0.03999998	-0.04000002	-0.06001461	
1.447	-0.06001	-0.03999998	-0.04000002	-0.06001459	
1.4472	-0.06001	-0.03999998	-0.04000002	-0.06001458	
1.4474	-0.06001	-0.03999998	-0.04000002	-0.06001457	
1.4476	-0.06001	-0.03999998	-0.04000002	-0.06001456	
1.4478	-0.06001	-0.03999998	-0.04000002	-0.06001455	
1.448	-0.06001	-0.03999998	-0.04000002	-0.06001454	
1.4482	-0.06001	-0.03999998	-0.04000002	-0.06001453	
1.4484	-0.06001	-0.03999998	-0.04000002	-0.06001452	
1.4486	-0.06001	-0.03999998	-0.04000002	-0.06001451	
1.4488	-0.06001	-0.03999998	-0.04000002	-0.0600145	
1.449	-0.06001	-0.03999998	-0.04000002	-0.06001449	
1.4492	-0.06001	-0.03999998	-0.04000002	-0.06001448	
1.4494	-0.06001	-0.03999998	-0.04000002	-0.06001447	
1.4496	-0.06001	-0.03999998	-0.04000002	-0.06001446	
1.4498	-0.06001	-0.03999998	-0.04000002	-0.06001445	
1.45	-0.06001	-0.03999998	-0.04000002	-0.06001444	
1.4502	-0.06001	-0.03999998	-0.04000002	-0.06001443	
1.4504	-0.06001	-0.03999998	-0.04000002	-0.06001442	
1.4506	-0.06001	-0.03999998	-0.04000002	-0.0600144	
1.4508	-0.06001	-0.03999998	-0.04000002	-0.0600144	
1.451	-0.06001	-0.03999998	-0.04000002	-0.06001439	
1.4512	-0.06001	-0.03999998	-0.04000002	-0.06001437	
1.4514	-0.06001	-0.03999998	-0.04000002	-0.06001436	
1.4516	-0.06001	-0.03999998	-0.04000002	-0.06001436	
1.4518	-0.06001	-0.03999998	-0.04000002	-0.06001434	
1.452	-0.06001	-0.03999998	-0.04000002	-0.06001433	
1.4522	-0.06001	-0.03999998	-0.04000002	-0.06001433	
1.4524	-0.06001	-0.03999998	-0.04000002	-0.06001431	
1.4526	-0.06001	-0.03999999	-0.04000002	-0.0600143	
1.4528	-0.06001	-0.03999999	-0.04000002	-0.0600143	
1.453	-0.06001	-0.03999999	-0.04000002	-0.06001429	
1.4532	-0.06001	-0.03999999	-0.04000002	-0.06001427	
