Time	Back_Left_Ankle_Extensor	Back_Left_Ankle_Flexor	Back_Left_Hip_Extensor	Back_Left_Hip_Flexor	Back_Left_Knee_Extensor	Back_Left_Knee_Flexor	
2.2536	291.8033	122.5395	247.4632	21.02202	291.282	122.4561	
2.2542	291.8464	123.1406	246.6557	20.96171	291.3273	123.0581	
2.2548	291.8893	123.7397	245.8509	20.90161	291.3725	123.6583	
2.2554	291.9321	124.3368	245.0487	20.84172	291.4175	124.2564	
2.256	291.9748	124.932	244.2491	20.78201	291.4624	124.8526	
2.2566	292.0173	125.5252	243.4522	20.7225	291.5071	125.4468	
2.2572	292.0597	126.1165	242.6579	20.66319	291.5517	126.0391	
2.2578	292.102	126.7058	241.8661	20.60409	291.5961	126.6295	
2.2584	292.1441	127.2932	241.077	20.54517	291.6404	127.2179	
2.259	292.1861	127.8787	240.2905	20.48644	291.6846	127.8044	
2.2596	292.2279	128.4622	239.5065	20.42791	291.7286	128.3889	
2.2602	292.2696	129.0438	238.7251	20.36959	291.7725	128.9716	
2.2608	292.3112	129.6236	237.9464	20.31144	291.8162	129.5523	
2.2614	292.3526	130.2014	237.1701	20.25349	291.8597	130.1311	
2.262	292.3939	130.7773	236.3964	20.19573	291.9032	130.708	
2.2626	292.435	131.3512	235.6253	20.13817	291.9465	131.283	
2.2632	292.476	131.9234	234.8567	20.08079	291.9896	131.8561	
2.2638	292.5169	132.4936	234.0906	20.0236	292.0326	132.4273	
2.2644	292.5577	133.0619	233.3271	19.9666	292.0755	132.9967	
2.265	292.5983	133.6284	232.566	19.9098	292.1182	133.5641	
2.2656	292.6388	134.193	231.8075	19.85317	292.1608	134.1297	
2.2662	292.6791	134.7557	231.0515	19.79674	292.2032	134.6935	
2.2668	292.7193	135.3166	230.298	19.74049	292.2455	135.2554	
2.2674	292.7594	135.8757	229.547	19.68443	292.2877	135.8154	
2.268	292.7993	136.4329	228.7984	19.62855	292.3297	136.3736	
2.2686	292.8391	136.9882	228.0523	19.57286	292.3716	136.9299	
2.2692	292.8788	137.5418	227.3087	19.51735	292.4134	137.4844	
2.2698	292.9184	138.0935	226.5675	19.46203	292.455	138.0371	
2.2704	292.9578	138.6433	225.8287	19.40689	292.4965	138.588	
2.271	292.9971	139.1914	225.0924	19.35193	292.5378	139.137	
2.2716	293.0363	139.7377	224.3586	19.29715	292.579	139.6843	
2.2722	293.0753	140.2821	223.6271	19.24256	292.6201	140.2297	
2.2728	293.1142	140.8248	222.898	19.18814	292.661	140.7733	
2.2734	293.153	141.3657	222.1714	19.1339	292.7018	141.3152	
2.274	293.1916	141.9048	221.4472	19.07984	292.7425	141.8553	
2.2746	293.2301	142.4421	220.7253	19.02597	292.7831	142.3935	
2.2752	293.2685	142.9776	220.0058	18.97227	292.8235	142.93	
2.2758	293.3068	143.5114	219.2887	18.91874	292.8637	143.4648	
2.2764	293.3449	144.0434	218.574	18.86539	292.9038	143.9977	
2.277	293.3829	144.5737	217.8616	18.81223	292.9438	144.5289	
2.2776	293.4208	145.1022	217.1516	18.75924	292.9837	145.0584	
2.2782	293.4586	145.6289	216.4439	18.70642	293.0234	145.5862	
2.2788	293.4962	146.154	215.7386	18.65377	293.063	146.1121	
2.2794	293.5338	146.6773	215.0355	18.60131	293.1025	146.6364	
2.28	293.5712	147.1988	214.3348	18.54901	293.1419	147.1589	
2.2806	293.6085	147.7187	213.6364	18.49688	293.1811	147.6797	
2.2812	293.6456	148.2368	212.9404	18.44493	293.2202	148.1988	
2.2818	293.6826	148.7532	212.2466	18.39315	293.2592	148.7162	
