Time	Back_Left_Ankle_Extensor	Back_Left_Ankle_Flexor	Back_Left_Hip_Extensor	Back_Left_Hip_Flexor	Back_Left_Knee_Extensor	Back_Left_Knee_Flexor	
7.071	0.1814367	0.2206577	0.4245672	0.41121	0.2419794	0.2590664	
7.0716	0.1814358	0.220658	0.4245587	0.4112166	0.2419798	0.259067	
7.0722	0.1814375	0.2206575	0.4245517	0.4112211	0.2419785	0.2590666	
7.0728	0.1814376	0.2206574	0.4245445	0.4112254	0.2419791	0.259066	
7.0734	0.1814367	0.2206577	0.4245372	0.4112298	0.2419796	0.2590665	
7.074	0.1814358	0.220658	0.4245285	0.4112366	0.2419802	0.259067	
7.0746	0.1814375	0.2206575	0.4245212	0.4112414	0.2419788	0.2590666	
7.0752	0.1814377	0.2206575	0.4245138	0.4112458	0.2419794	0.259066	
7.0758	0.1814368	0.2206577	0.4245062	0.4112504	0.2419799	0.2590665	
7.0764	0.1814359	0.220658	0.4244972	0.4112574	0.2419804	0.259067	
7.077	0.1814375	0.2206575	0.4244897	0.4112623	0.2419791	0.2590666	
7.0776	0.1814377	0.2206575	0.424482	0.4112669	0.2419797	0.259066	
7.0782	0.1814368	0.2206577	0.4244742	0.4112717	0.2419803	0.2590664	
7.0788	0.1814359	0.2206579	0.4244649	0.4112789	0.2419807	0.259067	
7.0794	0.1814376	0.2206575	0.4244572	0.4112839	0.2419794	0.2590666	
7.08	0.1814377	0.2206574	0.4244492	0.4112888	0.24198	0.259066	
7.0806	0.1814369	0.2206577	0.4244412	0.4112937	0.2419806	0.2590664	
7.0812	0.1814359	0.2206579	0.4244316	0.4113011	0.241981	0.259067	
7.0818	0.1814376	0.2206576	0.4244236	0.4113063	0.2419797	0.2590666	
7.0824	0.1814378	0.2206575	0.4244154	0.4113114	0.2419803	0.259066	
7.083	0.1814369	0.2206577	0.4244071	0.4113165	0.2419809	0.2590664	
7.0836	0.181436	0.220658	0.4243973	0.4113241	0.2419814	0.259067	
7.0842	0.1814376	0.2206575	0.424389	0.4113295	0.24198	0.2590666	
7.0848	0.1814378	0.2206575	0.4243805	0.4113347	0.2419806	0.259066	
7.0854	0.1814369	0.2206577	0.4243719	0.4113401	0.2419812	0.2590664	
7.086	0.181436	0.2206579	0.4243618	0.4113478	0.2419817	0.259067	
7.0866	0.1814376	0.2206575	0.4243533	0.4113535	0.2419803	0.2590666	
7.0872	0.1814378	0.2206574	0.4243445	0.4113589	0.241981	0.259066	
7.0878	0.1814369	0.2206577	0.4243357	0.4113644	0.2419815	0.2590664	
7.0884	0.181436	0.2206579	0.4243253	0.4113724	0.241982	0.259067	
7.089	0.1814377	0.2206575	0.4243165	0.4113782	0.2419806	0.2590666	
7.0896	0.1814378	0.2206575	0.4243075	0.4113838	0.2419812	0.259066	
7.0902	0.181437	0.2206577	0.4242983	0.4113895	0.2419818	0.2590664	
7.0908	0.181436	0.2206579	0.4242877	0.4113977	0.2419823	0.259067	
7.0914	0.1814377	0.2206576	0.4242786	0.4114037	0.2419809	0.2590666	
7.092	0.1814379	0.2206575	0.4242694	0.4114096	0.2419816	0.259066	
7.0926	0.181437	0.2206577	0.4242599	0.4114155	0.2419822	0.2590664	
7.0932	0.181436	0.220658	0.424249	0.4114239	0.2419827	0.259067	
7.0938	0.1814377	0.2206575	0.4242396	0.4114301	0.2419813	0.2590666	
7.0944	0.1814379	0.2206575	0.4242301	0.4114361	0.2419819	0.259066	
7.095	0.181437	0.2206578	0.4242204	0.4114423	0.2419825	0.2590664	
7.0956	0.1814361	0.220658	0.4242091	0.4114509	0.241983	0.2590669	
7.0962	0.1814377	0.2206575	0.4241996	0.4114573	0.2419816	0.2590666	
7.0968	0.1814379	0.2206575	0.4241897	0.4114635	0.2419822	0.259066	
7.0974	0.181437	0.2206577	0.4241797	0.4114699	0.2419829	0.2590664	
7.098	0.1814361	0.220658	0.4241682	0.4114787	0.2419833	0.259067	
7.0986	0.1814378	0.2206576	0.4241583	0.4114854	0.2419819	0.2590666	
7.0992	0.181438	0.2206575	0.4241482	0.4114918	0.2419826	0.259066	
