Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.1206	0.01128911	-0.009666502	-0.0007199577	
0.1212	0.01149946	-0.009827483	-0.0007287522	
0.1218	0.01171273	-0.009990194	-0.0007375818	
0.1224	0.01192896	-0.01015464	-0.0007464453	
0.123	0.01214816	-0.01032081	-0.0007553418	
0.1236	0.01237036	-0.01048872	-0.0007642702	
0.1242	0.01259559	-0.01065835	-0.0007732299	
0.1248	0.01282386	-0.01082971	-0.0007822192	
0.1254	0.01305521	-0.01100281	-0.000791237	
0.126	0.01328966	-0.01117763	-0.0008002823	
0.1266	0.01352722	-0.01135417	-0.0008093542	
0.1272	0.01376793	-0.01153244	-0.0008184515	
0.1278	0.01401182	-0.01171243	-0.0008275727	
0.1284	0.01425889	-0.01189413	-0.0008367166	
0.129	0.01450919	-0.01207755	-0.0008458821	
0.1296	0.01476273	-0.01226267	-0.000855068	
0.1302	0.01501954	-0.0124495	-0.0008642734	
0.1308	0.01527964	-0.01263802	-0.0008734968	
0.1314	0.01554307	-0.01282823	-0.0008827365	
0.132	0.01580984	-0.01302013	-0.0008919914	
0.1326	0.01607999	-0.01321371	-0.0009012601	
0.1332	0.01635353	-0.01340897	-0.0009105412	
0.1338	0.0166305	-0.01360588	-0.0009198328	
0.1344	0.01691092	-0.01380445	-0.0009291343	
0.135	0.01719481	-0.01400467	-0.0009384435	
0.1356	0.01748221	-0.01420652	-0.00094776	
0.1362	0.01777314	-0.01441	-0.0009570818	
0.1368	0.01806763	-0.01461509	-0.000966407	
0.1374	0.01836571	-0.01482179	-0.0009757339	
0.138	0.01866739	-0.01503008	-0.0009850611	
0.1386	0.01897272	-0.01523996	-0.000994386	
0.1392	0.01928172	-0.01545139	-0.001003709	
0.1398	0.01959442	-0.01566438	-0.001013027	
0.1404	0.01991085	-0.0158789	-0.001022339	
0.141	0.02023103	-0.01609495	-0.001031641	
0.1416	0.020555	-0.0163125	-0.001040934	
0.1422	0.02088278	-0.01653154	-0.001050215	
0.1428	0.02121441	-0.01675205	-0.001059482	
0.1434	0.02154992	-0.01697401	-0.001068733	
0.144	0.02188934	-0.01719741	-0.001077967	
0.1446	0.0222327	-0.01742221	-0.00108718	
0.1452	0.02258003	-0.01764841	-0.001096371	
0.1458	0.02293137	-0.01787597	-0.001105538	
0.1464	0.02328674	-0.01810488	-0.00111468	
0.147	0.02364619	-0.01833512	-0.001123792	
0.1476	0.02400974	-0.01856664	-0.001132873	
0.1482	0.02437742	-0.01879944	-0.001141921	
0.1488	0.02474928	-0.01903349	-0.001150933	
0.1494	0.02512535	-0.01926875	-0.001159908	
0.15	0.02550567	-0.0195052	-0.001168842	
