Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
1.0062	-0.04053925	-0.05986098	-0.07946075	-0.06013902	
1.0064	-0.04053894	-0.05986119	-0.07946105	-0.06013881	
1.0066	-0.04053865	-0.05986141	-0.07946136	-0.06013859	
1.0068	-0.04053834	-0.05986162	-0.07946166	-0.06013838	
1.007	-0.04053804	-0.05986183	-0.07946195	-0.06013817	
1.0072	-0.04053774	-0.05986204	-0.07946226	-0.06013796	
1.0074	-0.04053744	-0.05986225	-0.07946256	-0.06013775	
1.0076	-0.04053714	-0.05986246	-0.07946286	-0.06013754	
1.0078	-0.04053684	-0.05986267	-0.07946315	-0.06013732	
1.008	-0.04053655	-0.05986289	-0.07946345	-0.06013712	
1.0082	-0.04053624	-0.05986309	-0.07946376	-0.0601369	
1.0084	-0.04053595	-0.05986331	-0.07946406	-0.06013669	
1.0086	-0.04053565	-0.05986352	-0.07946435	-0.06013649	
1.0088	-0.04053535	-0.05986373	-0.07946465	-0.06013627	
1.009	-0.04053505	-0.05986394	-0.07946495	-0.06013606	
1.0092	-0.04053475	-0.05986414	-0.07946525	-0.06013585	
1.0094	-0.04053446	-0.05986436	-0.07946555	-0.06013564	
1.0096	-0.04053416	-0.05986457	-0.07946584	-0.06013544	
1.0098	-0.04053386	-0.05986477	-0.07946614	-0.06013523	
1.01	-0.04053356	-0.05986498	-0.07946644	-0.06013502	
1.0102	-0.04053326	-0.05986519	-0.07946674	-0.06013481	
1.0104	-0.04053297	-0.0598654	-0.07946703	-0.0601346	
1.0106	-0.04053267	-0.05986561	-0.07946733	-0.06013439	
1.0108	-0.04053237	-0.05986582	-0.07946762	-0.06013418	
1.011	-0.04053208	-0.05986603	-0.07946792	-0.06013397	
1.0112	-0.04053178	-0.05986623	-0.07946822	-0.06013377	
1.0114	-0.04053149	-0.05986644	-0.07946851	-0.06013356	
1.0116	-0.04053119	-0.05986665	-0.07946881	-0.06013335	
1.0118	-0.0405309	-0.05986686	-0.07946911	-0.06013314	
1.012	-0.0405306	-0.05986707	-0.0794694	-0.06013293	
1.0122	-0.04053031	-0.05986727	-0.0794697	-0.06013273	
1.0124	-0.04053001	-0.05986748	-0.07946999	-0.06013252	
1.0126	-0.04052972	-0.05986769	-0.07947028	-0.06013231	
1.0128	-0.04052942	-0.0598679	-0.07947057	-0.0601321	
1.013	-0.04052913	-0.0598681	-0.07947087	-0.0601319	
1.0132	-0.04052883	-0.05986831	-0.07947116	-0.06013169	
1.0134	-0.04052854	-0.05986851	-0.07947146	-0.06013148	
1.0136	-0.04052825	-0.05986872	-0.07947175	-0.06013128	
1.0138	-0.04052795	-0.05986893	-0.07947204	-0.06013107	
1.014	-0.04052766	-0.05986913	-0.07947234	-0.06013086	
1.0142	-0.04052737	-0.05986934	-0.07947263	-0.06013066	
1.0144	-0.04052708	-0.05986955	-0.07947292	-0.06013045	
1.0146	-0.04052678	-0.05986975	-0.07947321	-0.06013025	
1.0148	-0.04052649	-0.05986996	-0.07947351	-0.06013004	
1.015	-0.0405262	-0.05987016	-0.0794738	-0.06012984	
1.0152	-0.04052591	-0.05987037	-0.07947409	-0.06012963	
1.0154	-0.04052562	-0.05987057	-0.07947438	-0.06012943	
1.0156	-0.04052533	-0.05987078	-0.07947467	-0.06012922	
1.0158	-0.04052504	-0.05987098	-0.07947496	-0.06012902	
1.016	-0.04052475	-0.05987119	-0.07947525	-0.06012881	
1.0162	-0.04052446	-0.05987139	-0.07947554	-0.06012861	
1.0164	-0.04052417	-0.0598716	-0.07947583	-0.06012841	
1.0166	-0.04052388	-0.0598718	-0.07947613	-0.0601282	
1.0168	-0.04052358	-0.05987201	-0.07947642	-0.060128	
1.017	-0.04052329	-0.05987221	-0.07947671	-0.06012779	
1.0172	-0.04052301	-0.05987241	-0.079477	-0.06012759	
1.0174	-0.04052272	-0.05987262	-0.07947728	-0.06012738	
1.0176	-0.04052243	-0.05987282	-0.07947757	-0.06012718	
1.0178	-0.04052214	-0.05987302	-0.07947786	-0.06012698	
1.018	-0.04052185	-0.05987322	-0.07947815	-0.06012677	
1.0182	-0.04052156	-0.05987343	-0.07947844	-0.06012657	
1.0184	-0.04052128	-0.05987363	-0.07947873	-0.06012637	
1.0186	-0.04052098	-0.05987383	-0.07947902	-0.06012617	
1.0188	-0.0405207	-0.05987404	-0.0794793	-0.06012597	
1.019	-0.04052041	-0.05987424	-0.07947959	-0.06012576	
1.0192	-0.04052012	-0.05987444	-0.07947988	-0.06012556	
1.0194	-0.04051984	-0.05987464	-0.07948016	-0.06012536	
1.0196	-0.04051955	-0.05987484	-0.07948045	-0.06012516	
1.0198	-0.04051926	-0.05987504	-0.07948074	-0.06012495	
1.02	-0.04051898	-0.05987525	-0.07948102	-0.06012475	
1.0202	-0.04051869	-0.05987545	-0.07948131	-0.06012455	
1.0204	-0.0405184	-0.05987565	-0.07948159	-0.06012435	
1.0206	-0.04051812	-0.05987585	-0.07948188	-0.06012415	
1.0208	-0.04051783	-0.05987605	-0.07948217	-0.06012395	
1.021	-0.04051755	-0.05987625	-0.07948245	-0.06012375	
1.0212	-0.04051726	-0.05987645	-0.07948273	-0.06012355	
1.0214	-0.04051698	-0.05987665	-0.07948302	-0.06012335	
1.0216	-0.04051669	-0.05987686	-0.07948331	-0.06012315	
1.0218	-0.04051641	-0.05987705	-0.07948359	-0.06012294	
1.022	-0.04051612	-0.05987725	-0.07948387	-0.06012275	
1.0222	-0.04051584	-0.05987746	-0.07948416	-0.06012255	
1.0224	-0.04051556	-0.05987765	-0.07948445	-0.06012234	
1.0226	-0.04051527	-0.05987785	-0.07948473	-0.06012215	
1.0228	-0.04051499	-0.05987806	-0.07948501	-0.06012195	
1.023	-0.0405147	-0.05987825	-0.0794853	-0.06012175	
1.0232	-0.04051442	-0.05987845	-0.07948558	-0.06012155	
1.0234	-0.04051414	-0.05987865	-0.07948586	-0.06012135	
1.0236	-0.04051385	-0.05987885	-0.07948615	-0.06012115	
1.0238	-0.04051358	-0.05987905	-0.07948643	-0.06012095	
1.024	-0.04051329	-0.05987925	-0.07948671	-0.06012075	
1.0242	-0.04051301	-0.05987944	-0.07948699	-0.06012055	
1.0244	-0.04051273	-0.05987965	-0.07948727	-0.06012036	
1.0246	-0.04051245	-0.05987984	-0.07948755	-0.06012016	
1.0248	-0.04051216	-0.05988004	-0.07948784	-0.06011996	
1.025	-0.04051188	-0.05988024	-0.07948811	-0.06011976	
1.0252	-0.0405116	-0.05988044	-0.0794884	-0.06011957	
1.0254	-0.04051132	-0.05988063	-0.07948868	-0.06011937	
1.0256	-0.04051104	-0.05988083	-0.07948896	-0.06011917	
1.0258	-0.04051076	-0.05988103	-0.07948924	-0.06011897	
1.026	-0.04051048	-0.05988123	-0.07948952	-0.06011878	
1.0262	-0.0405102	-0.05988142	-0.0794898	-0.06011858	
1.0264	-0.04050992	-0.05988162	-0.07949008	-0.06011838	
1.0266	-0.04050964	-0.05988181	-0.07949036	-0.06011818	
1.0268	-0.04050936	-0.05988201	-0.07949064	-0.06011799	
1.027	-0.04050908	-0.05988221	-0.07949091	-0.06011779	
1.0272	-0.0405088	-0.05988241	-0.0794912	-0.06011759	
1.0274	-0.04050852	-0.0598826	-0.07949147	-0.0601174	
1.0276	-0.04050824	-0.0598828	-0.07949176	-0.0601172	
1.0278	-0.04050797	-0.05988299	-0.07949203	-0.06011701	
1.028	-0.04050769	-0.05988319	-0.07949231	-0.06011681	
1.0282	-0.04050741	-0.05988339	-0.07949259	-0.06011662	
1.0284	-0.04050713	-0.05988358	-0.07949287	-0.06011642	
1.0286	-0.04050685	-0.05988377	-0.07949314	-0.06011622	
1.0288	-0.04050658	-0.05988397	-0.07949342	-0.06011603	
1.029	-0.0405063	-0.05988416	-0.07949369	-0.06011584	
1.0292	-0.04050602	-0.05988436	-0.07949398	-0.06011564	
1.0294	-0.04050575	-0.05988456	-0.07949425	-0.06011545	
1.0296	-0.04050547	-0.05988475	-0.07949453	-0.06011525	
1.0298	-0.0405052	-0.05988494	-0.0794948	-0.06011506	
1.03	-0.04050492	-0.05988514	-0.07949508	-0.06011486	
1.0302	-0.04050465	-0.05988533	-0.07949536	-0.06011467	
1.0304	-0.04050437	-0.05988553	-0.07949563	-0.06011447	
1.0306	-0.04050409	-0.05988572	-0.07949591	-0.06011428	
1.0308	-0.04050382	-0.05988591	-0.07949618	-0.06011409	
1.031	-0.04050354	-0.05988611	-0.07949646	-0.06011389	
1.0312	-0.04050327	-0.0598863	-0.07949673	-0.0601137	
1.0314	-0.04050299	-0.05988649	-0.07949701	-0.0601135	
1.0316	-0.04050272	-0.05988669	-0.07949729	-0.06011331	
1.0318	-0.04050244	-0.05988688	-0.07949755	-0.06011312	
1.032	-0.04050217	-0.05988707	-0.07949783	-0.06011293	
1.0322	-0.0405019	-0.05988726	-0.0794981	-0.06011273	
1.0324	-0.04050162	-0.05988746	-0.07949838	-0.06011254	
1.0326	-0.04050135	-0.05988765	-0.07949865	-0.06011235	
1.0328	-0.04050108	-0.05988784	-0.07949892	-0.06011216	
1.033	-0.0405008	-0.05988804	-0.0794992	-0.06011197	
1.0332	-0.04050053	-0.05988823	-0.07949947	-0.06011177	
1.0334	-0.04050026	-0.05988842	-0.07949974	-0.06011158	
1.0336	-0.04049999	-0.05988861	-0.07950001	-0.06011139	
1.0338	-0.04049971	-0.0598888	-0.07950029	-0.0601112	
1.034	-0.04049944	-0.05988899	-0.07950056	-0.060111	
1.0342	-0.04049917	-0.05988919	-0.07950083	-0.06011081	
1.0344	-0.0404989	-0.05988938	-0.0795011	-0.06011062	
1.0346	-0.04049863	-0.05988957	-0.07950138	-0.06011043	
1.0348	-0.04049835	-0.05988976	-0.07950164	-0.06011024	
1.035	-0.04049809	-0.05988995	-0.07950191	-0.06011005	
1.0352	-0.04049781	-0.05989014	-0.07950219	-0.06010986	
1.0354	-0.04049754	-0.05989033	-0.07950246	-0.06010967	
1.0356	-0.04049727	-0.05989052	-0.07950272	-0.06010948	
1.0358	-0.040497	-0.05989071	-0.079503	-0.06010929	
1.036	-0.04049673	-0.0598909	-0.07950327	-0.0601091	
1.0362	-0.04049646	-0.05989109	-0.07950354	-0.06010891	
1.0364	-0.04049619	-0.05989128	-0.0795038	-0.06010872	
1.0366	-0.04049592	-0.05989147	-0.07950408	-0.06010853	
1.0368	-0.04049565	-0.05989166	-0.07950435	-0.06010834	
1.037	-0.04049538	-0.05989185	-0.07950462	-0.06010815	
1.0372	-0.04049512	-0.05989204	-0.07950488	-0.06010796	
1.0374	-0.04049485	-0.05989223	-0.07950515	-0.06010778	
1.0376	-0.04049458	-0.05989242	-0.07950542	-0.06010759	
1.0378	-0.04049431	-0.0598926	-0.07950569	-0.0601074	
1.038	-0.04049404	-0.05989279	-0.07950596	-0.06010721	
1.0382	-0.04049378	-0.05989298	-0.07950623	-0.06010702	
1.0384	-0.04049351	-0.05989317	-0.07950649	-0.06010683	
1.0386	-0.04049324	-0.05989336	-0.07950676	-0.06010664	
1.0388	-0.04049297	-0.05989354	-0.07950703	-0.06010646	
1.039	-0.04049271	-0.05989373	-0.07950729	-0.06010627	
1.0392	-0.04049244	-0.05989392	-0.07950756	-0.06010608	
1.0394	-0.04049217	-0.05989411	-0.07950783	-0.06010589	
1.0396	-0.04049191	-0.0598943	-0.0795081	-0.0601057	
1.0398	-0.04049164	-0.05989448	-0.07950836	-0.06010552	
1.04	-0.04049137	-0.05989467	-0.07950862	-0.06010533	
1.0402	-0.04049111	-0.05989486	-0.07950889	-0.06010514	
1.0404	-0.04049084	-0.05989505	-0.07950915	-0.06010495	
1.0406	-0.04049058	-0.05989523	-0.07950942	-0.06010477	
1.0408	-0.04049031	-0.05989542	-0.07950969	-0.06010458	
1.041	-0.04049005	-0.0598956	-0.07950995	-0.0601044	
1.0412	-0.04048978	-0.05989579	-0.07951022	-0.06010421	
1.0414	-0.04048952	-0.05989598	-0.07951048	-0.06010402	
1.0416	-0.04048925	-0.05989616	-0.07951075	-0.06010384	
1.0418	-0.04048899	-0.05989635	-0.07951101	-0.06010365	
1.042	-0.04048872	-0.05989654	-0.07951128	-0.06010346	
1.0422	-0.04048846	-0.05989672	-0.07951154	-0.06010328	
1.0424	-0.0404882	-0.0598969	-0.0795118	-0.0601031	
1.0426	-0.04048793	-0.05989709	-0.07951207	-0.06010291	
1.0428	-0.04048767	-0.05989727	-0.07951233	-0.06010272	
1.043	-0.04048741	-0.05989746	-0.07951259	-0.06010254	
1.0432	-0.04048715	-0.05989765	-0.07951286	-0.06010235	
1.0434	-0.04048688	-0.05989783	-0.07951312	-0.06010217	
1.0436	-0.04048662	-0.05989802	-0.07951338	-0.06010199	
1.0438	-0.04048636	-0.0598982	-0.07951364	-0.0601018	
1.044	-0.0404861	-0.05989838	-0.0795139	-0.06010162	
1.0442	-0.04048584	-0.05989857	-0.07951416	-0.06010143	
1.0444	-0.04048558	-0.05989875	-0.07951442	-0.06010125	
1.0446	-0.04048532	-0.05989893	-0.07951468	-0.06010107	
1.0448	-0.04048506	-0.05989911	-0.07951494	-0.06010089	
1.045	-0.0404848	-0.0598993	-0.0795152	-0.0601007	
1.0452	-0.04048454	-0.05989948	-0.07951546	-0.06010052	
1.0454	-0.04048428	-0.05989966	-0.07951572	-0.06010034	
1.0456	-0.04048402	-0.05989984	-0.07951598	-0.06010016	
1.0458	-0.04048376	-0.05990003	-0.07951624	-0.06009997	
1.046	-0.0404835	-0.05990021	-0.07951649	-0.06009979	
1.0462	-0.04048325	-0.05990039	-0.07951675	-0.06009961	
1.0464	-0.04048299	-0.05990057	-0.07951701	-0.06009943	
1.0466	-0.04048273	-0.05990075	-0.07951727	-0.06009925	
1.0468	-0.04048248	-0.05990093	-0.07951752	-0.06009907	
1.047	-0.04048222	-0.05990111	-0.07951778	-0.06009889	
1.0472	-0.04048197	-0.05990129	-0.07951804	-0.06009871	
1.0474	-0.04048171	-0.05990147	-0.07951829	-0.06009853	
1.0476	-0.04048146	-0.05990165	-0.07951854	-0.06009835	
1.0478	-0.0404812	-0.05990183	-0.0795188	-0.06009817	
1.048	-0.04048095	-0.059902	-0.07951905	-0.060098	
1.0482	-0.0404807	-0.05990218	-0.0795193	-0.06009782	
1.0484	-0.04048045	-0.05990236	-0.07951955	-0.06009764	
1.0486	-0.04048019	-0.05990253	-0.07951981	-0.06009746	
1.0488	-0.04047994	-0.05990271	-0.07952005	-0.06009729	
1.049	-0.04047969	-0.05990289	-0.07952031	-0.06009711	
1.0492	-0.04047944	-0.05990306	-0.07952056	-0.06009694	
1.0494	-0.04047919	-0.05990324	-0.07952081	-0.06009676	
1.0496	-0.04047895	-0.05990341	-0.07952105	-0.06009659	
1.0498	-0.0404787	-0.05990358	-0.0795213	-0.06009642	
1.05	-0.04047845	-0.05990376	-0.07952154	-0.06009624	
1.0502	-0.04047821	-0.05990393	-0.07952179	-0.06009607	
1.0504	-0.04047797	-0.0599041	-0.07952204	-0.0600959	
1.0506	-0.04047772	-0.05990427	-0.07952228	-0.06009573	
1.0508	-0.04047748	-0.05990444	-0.07952252	-0.06009556	
1.051	-0.04047723	-0.05990461	-0.07952277	-0.06009539	
1.0512	-0.040477	-0.05990478	-0.079523	-0.06009522	
1.0514	-0.04047675	-0.05990495	-0.07952324	-0.06009505	
1.0516	-0.04047652	-0.05990512	-0.07952348	-0.06009489	
1.0518	-0.04047628	-0.05990528	-0.07952372	-0.06009472	
1.052	-0.04047604	-0.05990545	-0.07952396	-0.06009455	
1.0522	-0.04047581	-0.05990561	-0.07952419	-0.06009439	
1.0524	-0.04047558	-0.05990577	-0.07952442	-0.06009423	
1.0526	-0.04047534	-0.05990594	-0.07952466	-0.06009406	
1.0528	-0.04047511	-0.0599061	-0.07952489	-0.0600939	
1.053	-0.04047488	-0.05990626	-0.07952511	-0.06009374	
1.0532	-0.04047466	-0.05990642	-0.07952534	-0.06009358	
1.0534	-0.04047443	-0.05990658	-0.07952557	-0.06009343	
1.0536	-0.04047421	-0.05990673	-0.07952579	-0.06009327	
1.0538	-0.04047398	-0.05990689	-0.07952601	-0.06009311	
1.054	-0.04047376	-0.05990704	-0.07952624	-0.06009296	
1.0542	-0.04047354	-0.05990719	-0.07952645	-0.06009281	
1.0544	-0.04047333	-0.05990734	-0.07952668	-0.06009265	
1.0546	-0.04047311	-0.05990749	-0.07952689	-0.06009251	
1.0548	-0.0404729	-0.05990764	-0.0795271	-0.06009236	
1.055	-0.04047269	-0.05990779	-0.07952731	-0.06009221	
1.0552	-0.04047248	-0.05990793	-0.07952752	-0.06009207	
1.0554	-0.04047227	-0.05990808	-0.07952773	-0.06009192	
1.0556	-0.04047207	-0.05990822	-0.07952793	-0.06009178	
1.0558	-0.04047187	-0.05990836	-0.07952813	-0.06009164	
1.056	-0.04047167	-0.05990849	-0.07952833	-0.06009151	
1.0562	-0.04047147	-0.05990863	-0.07952853	-0.06009137	
1.0564	-0.04047128	-0.05990876	-0.07952872	-0.06009124	
1.0566	-0.04047109	-0.05990889	-0.07952891	-0.06009111	
1.0568	-0.04047091	-0.05990902	-0.0795291	-0.06009098	
1.057	-0.04047072	-0.05990915	-0.07952928	-0.06009085	
1.0572	-0.04047054	-0.05990927	-0.07952946	-0.06009073	
1.0574	-0.04047037	-0.05990939	-0.07952964	-0.06009061	
1.0576	-0.04047019	-0.05990951	-0.07952981	-0.06009049	
1.0578	-0.04047002	-0.05990962	-0.07952998	-0.06009038	
1.058	-0.04046986	-0.05990973	-0.07953014	-0.06009027	
1.0582	-0.0404697	-0.05990984	-0.0795303	-0.06009016	
1.0584	-0.04046955	-0.05990995	-0.07953046	-0.06009005	
1.0586	-0.04046939	-0.05991005	-0.0795306	-0.06008995	
1.0588	-0.04046925	-0.05991015	-0.07953075	-0.06008985	
1.059	-0.04046911	-0.05991024	-0.07953089	-0.06008976	
1.0592	-0.04046897	-0.05991033	-0.07953103	-0.06008967	
1.0594	-0.04046885	-0.05991042	-0.07953116	-0.06008958	
1.0596	-0.04046872	-0.0599105	-0.07953128	-0.0600895	
1.0598	-0.0404686	-0.05991058	-0.07953139	-0.06008942	
1.06	-0.04046849	-0.05991065	-0.07953151	-0.06008935	
1.0602	-0.04046839	-0.05991071	-0.07953161	-0.06008928	
1.0604	-0.04046829	-0.05991078	-0.07953171	-0.06008922	
1.0606	-0.0404682	-0.05991083	-0.0795318	-0.06008917	
1.0608	-0.04046812	-0.05991089	-0.07953188	-0.06008912	
1.061	-0.04046805	-0.05991093	-0.07953195	-0.06008907	
1.0612	-0.04046798	-0.05991096	-0.07953201	-0.06008903	
1.0614	-0.04046793	-0.059911	-0.07953207	-0.060089	
1.0616	-0.04046789	-0.05991102	-0.07953212	-0.06008898	
1.0618	-0.04046785	-0.05991104	-0.07953215	-0.06008896	
1.062	-0.04046783	-0.05991105	-0.07953217	-0.06008895	
1.0622	-0.04046782	-0.05991105	-0.07953218	-0.06008895	
1.0624	-0.04046782	-0.05991104	-0.07953218	-0.06008896	
1.0626	-0.04046782	-0.05991102	-0.07953218	-0.06008898	
1.0628	-0.04046785	-0.05991099	-0.07953215	-0.06008901	
1.063	-0.04046789	-0.05991096	-0.07953211	-0.06008904	
1.0632	-0.04046794	-0.05991091	-0.07953206	-0.06008909	
1.0634	-0.04046801	-0.05991085	-0.07953199	-0.06008915	
1.0636	-0.0404681	-0.05991078	-0.0795319	-0.06008922	
1.0638	-0.0404682	-0.0599107	-0.0795318	-0.0600893	
1.064	-0.04046832	-0.0599106	-0.07953168	-0.0600894	
1.0642	-0.04046846	-0.05991049	-0.07953154	-0.06008951	
1.0644	-0.04046862	-0.05991037	-0.07953138	-0.06008963	
1.0646	-0.0404688	-0.05991023	-0.0795312	-0.06008977	
1.0648	-0.04046901	-0.05991007	-0.079531	-0.06008993	
1.065	-0.04046923	-0.0599099	-0.07953078	-0.0600901	
1.0652	-0.04046948	-0.05990971	-0.07953052	-0.06009029	
1.0654	-0.04046976	-0.0599095	-0.07953024	-0.0600905	
1.0656	-0.04047006	-0.05990927	-0.07952994	-0.06009073	
1.0658	-0.0404704	-0.05990902	-0.0795296	-0.06009098	
1.066	-0.04047077	-0.05990875	-0.07952923	-0.06009125	
1.0662	-0.04047116	-0.05990846	-0.07952884	-0.06009154	
1.0664	-0.04047159	-0.05990813	-0.07952841	-0.06009186	
1.0666	-0.04047206	-0.05990779	-0.07952794	-0.06009221	
1.0668	-0.04047257	-0.05990742	-0.07952744	-0.06009258	
1.067	-0.04047311	-0.05990702	-0.07952689	-0.06009299	
1.0672	-0.04047371	-0.05990658	-0.07952629	-0.06009342	
1.0674	-0.04047433	-0.05990612	-0.07952566	-0.06009388	
1.0676	-0.04047502	-0.05990562	-0.07952499	-0.06009438	
1.0678	-0.04047575	-0.05990509	-0.07952425	-0.06009492	
1.068	-0.04047652	-0.05990452	-0.07952347	-0.06009548	
1.0682	-0.04047736	-0.05990391	-0.07952264	-0.06009609	
1.0684	-0.04047826	-0.05990326	-0.07952174	-0.06009674	
1.0686	-0.0404792	-0.05990257	-0.0795208	-0.06009743	
1.0688	-0.04048022	-0.05990183	-0.07951978	-0.06009817	
1.069	-0.04048131	-0.05990105	-0.07951869	-0.06009895	
1.0692	-0.04048245	-0.05990022	-0.07951755	-0.06009978	
1.0694	-0.04048367	-0.05989933	-0.07951633	-0.06010067	
1.0696	-0.04048497	-0.05989839	-0.07951503	-0.06010161	
1.0698	-0.04048634	-0.0598974	-0.07951366	-0.0601026	
1.07	-0.0404878	-0.05989635	-0.0795122	-0.06010365	
1.0702	-0.04048935	-0.05989523	-0.07951066	-0.06010477	
1.0704	-0.04049096	-0.05989406	-0.07950904	-0.06010594	
1.0706	-0.04049269	-0.05989281	-0.07950731	-0.06010719	
1.0708	-0.04049451	-0.0598915	-0.07950549	-0.0601085	
1.071	-0.04049641	-0.05989012	-0.07950359	-0.06010987	
1.0712	-0.04049843	-0.05988866	-0.07950157	-0.06011134	
1.0714	-0.04050056	-0.05988713	-0.07949945	-0.06011287	
1.0716	-0.04050277	-0.05988553	-0.07949723	-0.06011447	
1.0718	-0.04050512	-0.05988383	-0.07949488	-0.06011617	
1.072	-0.04050758	-0.05988205	-0.07949242	-0.06011795	
1.0722	-0.04051013	-0.0598802	-0.07948986	-0.0601198	
1.0724	-0.04051284	-0.05987824	-0.07948717	-0.06012176	
1.0726	-0.04051566	-0.0598762	-0.07948434	-0.0601238	
1.0728	-0.04051858	-0.05987408	-0.07948142	-0.06012592	
1.073	-0.04052166	-0.05987184	-0.07947834	-0.06012816	
1.0732	-0.04052487	-0.0598695	-0.07947513	-0.0601305	
1.0734	-0.04052819	-0.05986709	-0.07947181	-0.06013291	
1.0736	-0.04053167	-0.05986455	-0.07946832	-0.06013545	
1.0738	-0.04053529	-0.05986191	-0.07946471	-0.0601381	
1.074	-0.04053902	-0.05985918	-0.07946098	-0.06014082	
1.0742	-0.04054292	-0.05985632	-0.07945707	-0.06014368	
1.0744	-0.04054697	-0.05985335	-0.07945303	-0.06014665	
1.0746	-0.04055113	-0.05985029	-0.07944887	-0.06014971	
1.0748	-0.04055547	-0.05984709	-0.07944454	-0.06015291	
1.075	-0.04055995	-0.05984378	-0.07944005	-0.06015622	
1.0752	-0.04056455	-0.05984037	-0.07943545	-0.06015963	
1.0754	-0.04056934	-0.05983681	-0.07943066	-0.06016319	
1.0756	-0.04057427	-0.05983314	-0.07942573	-0.06016686	
1.0758	-0.04057932	-0.05982937	-0.07942068	-0.06017064	
1.076	-0.04058456	-0.05982544	-0.07941544	-0.06017457	
1.0762	-0.04058995	-0.05982138	-0.07941005	-0.06017862	
1.0764	-0.04059546	-0.05981722	-0.07940454	-0.06018278	
1.0766	-0.04060116	-0.0598129	-0.07939884	-0.0601871	
1.0768	-0.04060701	-0.05980845	-0.07939299	-0.06019155	
1.077	-0.04061298	-0.05980389	-0.07938702	-0.06019611	
1.0772	-0.04061914	-0.05979916	-0.07938086	-0.06020084	
1.0774	-0.04062545	-0.05979429	-0.07937454	-0.06020571	
1.0776	-0.04063188	-0.05978932	-0.07936812	-0.06021068	
1.0778	-0.0406385	-0.05978416	-0.0793615	-0.06021584	
1.078	-0.04064528	-0.05977886	-0.07935472	-0.06022114	
1.0782	-0.04065217	-0.05977345	-0.07934783	-0.06022655	
1.0784	-0.04065925	-0.05976785	-0.07934075	-0.06023215	
1.0786	-0.04066648	-0.0597621	-0.07933351	-0.0602379	
1.0788	-0.04067383	-0.05975624	-0.07932618	-0.06024376	
1.079	-0.04068137	-0.05975018	-0.07931864	-0.06024982	
1.0792	-0.04068905	-0.05974396	-0.07931095	-0.06025604	
1.0794	-0.04069685	-0.05973763	-0.07930315	-0.06026237	
1.0796	-0.04070484	-0.0597311	-0.07929516	-0.0602689	
1.0798	-0.04071297	-0.05972441	-0.07928702	-0.06027559	
1.08	-0.04072122	-0.0597176	-0.07927878	-0.0602824	
1.0802	-0.04072965	-0.05971058	-0.07927036	-0.06028942	
1.0804	-0.04073822	-0.05970341	-0.07926178	-0.0602966	
1.0806	-0.04074689	-0.05969611	-0.07925311	-0.06030389	
1.0808	-0.04075575	-0.05968861	-0.07924425	-0.06031139	
1.081	-0.04076475	-0.05968095	-0.07923526	-0.06031905	
1.0812	-0.04077384	-0.05967317	-0.07922616	-0.06032683	
1.0814	-0.04078311	-0.05966519	-0.07921689	-0.06033481	
1.0816	-0.04079251	-0.05965705	-0.07920749	-0.06034295	
1.0818	-0.04080201	-0.05964879	-0.079198	-0.0603512	
1.082	-0.04081167	-0.05964034	-0.07918833	-0.06035966	
1.0822	-0.04082146	-0.05963174	-0.07917854	-0.06036827	
1.0824	-0.04083133	-0.05962302	-0.07916867	-0.06037698	
1.0826	-0.04084136	-0.05961411	-0.07915863	-0.06038589	
1.0828	-0.04085151	-0.05960506	-0.07914849	-0.06039494	
1.083	-0.04086174	-0.05959591	-0.07913826	-0.0604041	
1.0832	-0.04087212	-0.05958656	-0.07912788	-0.06041344	
1.0834	-0.04088262	-0.05957708	-0.07911739	-0.06042292	
1.0836	-0.04089317	-0.05956751	-0.07910683	-0.06043249	
1.0838	-0.04090388	-0.05955776	-0.07909612	-0.06044224	
1.084	-0.04091468	-0.05954788	-0.07908532	-0.06045212	
1.0842	-0.04092554	-0.05953792	-0.07907446	-0.06046208	
1.0844	-0.04093654	-0.05952778	-0.07906345	-0.06047222	
1.0846	-0.04094764	-0.05951753	-0.07905236	-0.06048247	
1.0848	-0.04095878	-0.05950721	-0.07904122	-0.06049279	
1.085	-0.04097005	-0.05949672	-0.07902995	-0.06050328	
1.0852	-0.04098141	-0.05948612	-0.07901859	-0.06051388	
1.0854	-0.04099281	-0.05947546	-0.07900719	-0.06052454	
1.0856	-0.04100433	-0.05946464	-0.07899567	-0.06053536	
1.0858	-0.04101592	-0.05945373	-0.07898407	-0.06054627	
1.086	-0.04102755	-0.05944276	-0.07897244	-0.06055724	
1.0862	-0.0410393	-0.05943165	-0.0789607	-0.06056836	
1.0864	-0.04105111	-0.05942044	-0.07894889	-0.06057956	
1.0866	-0.04106295	-0.05940919	-0.07893705	-0.06059081	
1.0868	-0.04107489	-0.05939781	-0.0789251	-0.0606022	
1.087	-0.0410869	-0.05938634	-0.0789131	-0.06061367	
1.0872	-0.04109893	-0.05937483	-0.07890107	-0.06062517	
1.0874	-0.04111106	-0.0593632	-0.07888895	-0.0606368	
1.0876	-0.04112324	-0.05935149	-0.07887676	-0.06064851	
1.0878	-0.04113543	-0.05933976	-0.07886457	-0.06066024	
1.088	-0.04114772	-0.0593279	-0.07885228	-0.0606721	
1.0882	-0.04116005	-0.05931598	-0.07883994	-0.06068401	
1.0884	-0.0411724	-0.05930404	-0.0788276	-0.06069596	
1.0886	-0.04118483	-0.05929199	-0.07881517	-0.06070801	
